id,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name
AVwdd4_B_7pvs4fz6MIn,7.75,7.75,USD,"2016,20+Jun","Buffalo mozzarella, fresh basil and tomatoes served on flatbread pizza",Flatbread Pizza
AVwdd4_B_7pvs4fz6MIn,7.95,7.95,USD,"2016,20+Jun","Stuffed with salami, mortadella, ham and provolone cheese and topped with garlic and butter.",Italiano Pizza Pocket
AVwdd4_B_7pvs4fz6MIn,6.95,6.95,USD,"2016,20+Jun","12 inch pizza dough baked with garlic, cheese and sprinkled with cimino spices. Served with marinara for dipping",Pizza Cheese Stix
AVwdd8TJkufWRAb56NLm,16.59,16.59,USD,"2015,23+Oct",NA,100 Pound Pizza
AVwdd8TJkufWRAb56NLm,14.99,14.99,USD,"2015,23+Oct",Served with your choice of Ranch or Blue Cheese Dressing.,Buffalo Chicken Pizza
AVwdd8TJkufWRAb56NLm,1.99,1.99,USD,"2015,23+Oct",NA,Pizza By The Slice
AVwddAzHByjofQCxpSDy,10,10,USD,"2016,20+Aug",inquire with your server about our flat bread of the day,Flat Bread Pizza of The Day
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Bacon, french fries, extra cheese, ranch",Bacon Cheese Fry Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Beef, bacon, xtra cheese, cheddar cheese",Bacon Cheeseburger Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar",NA,Bbq Chicken Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chicken tenders, steak, hot sauce, jalapenos, bbq, crushed red pepper",Blazing Saddles Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar",NA,Blockhead Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chicken, buffalo sauce, bleu cheese dressing",Buffalo Chicken Pizza
AVwdDB4GkufWRAb51v6Q,8.99,8.99,USD,"2016,30+Mar",NA,Cheese Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar",NA,Chicken Alfredo Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chicken, bacon, cheddar cheese.",Chicken Bacon Cheddar Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chicken, bacon and ranch",Chicken Bacon Ranch Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chicken tenders, ham, honey mustard, and extra cheese",Chicken Cordone Bleu Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chili, french fries, extra cheese",Chili Cheese Fries Pizza
AVwdDB4GkufWRAb51v6Q,3.99,3.99,USD,"2016,30+Mar",Same size as pizzas,Cinnamon Dessert Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Mozzarella, cheddar, ricotta, parmesan",Four Cheezer Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","French fries, ham, extra cheese",French Canadian Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chicken tenders, honey mustard, extra cheese",Fried Chicken Pizza
AVwdDB4GkufWRAb51v6Q,26.99,26.99,USD,"2016,30+Mar",NA,Galore Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar",NA,Garden Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar",NA,Hawaiian Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Double pepperoni, double bacon and extra cheese",Heart Attack Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Steak, bacon, ham, jalapeno, tomato, ranch sauce",High Plains Drifter Pizza
AVwdDB4GkufWRAb51v6Q,16.99,16.99,USD,"2016,30+Mar",NA,Massive Cheese Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Bacon, grilled chicken, pineapple, mushroom, bbq sauce, extra cheese",Maui Wowi Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Refried beans, beef, taco sauce, onion, tomato, jalapenos, extra cheese, lettuce, black olives and chips",Mexican Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Triple pepperoni, extra cheese",Pepperoni Powerhouse Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Beef, onions, mushrooms, green peppers, xtra cheese",Philly Cheese With Beef Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chicken, mushroom, green peppers, xtra cheese",Philly Cheese With Chicken  Pizza
AVwdDB4GkufWRAb51v6Q,3.99,3.99,USD,"2016,30+Mar",NA,Pizza Fries
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Grilled chicken, mushroom, onion, tomato, peppers",Primavera Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chili, tomatoes, onions, jalapenos, nacho chips, extra cheese",Run For The Border Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Swiss cheese, meatballs",Swiss Chalet Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar",NA,Teriyaki Chicken Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chicken tenders, beef, ham, jalapenos, bbq sauce",Texas Ranger Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Ham, bacon, bbq sauce, onion, green peppers, jalapenos, extra cheese",Western Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Refried beans, chili, onions, tomato, jalapenos, lettuce, extra cheese",Whole Enchilada Pizza
AVwdDB4GkufWRAb51v6Q,16,16,USD,"2016,30+Mar","Chicken tenders, hot sauce, bleu cheese dressing and extra cheese",Zingers Pizza
AVwddBPM_7pvs4fz6D89,7.79,7.79,USD,"2016,08+Jun",NA,Italian Pizza Burger
AVwddDr5IN2L1WUfv_Z2,0,0,USD,"2016,18+Nov",NA,Pizza Bites
AVwdDeo9IN2L1WUfrvM1,5.59,5.59,USD,"2016,20+Jun",NA,Mexican Pizza
AVwdDf4S_7pvs4fz1yGS,3.75,3.75,USD,"2016,20+Oct",Flour tortilla topped with cheese sauce and ground beef,Mexican Pizza
AVwdDGKZkufWRAb51wlB,13.95,13.95,USD,"2016,22+Aug",NA,Breakfast Pizza
AVwdDGKZkufWRAb51wlB,7.95,7.95,USD,"2016,24+Apr",NA,Cheese Pizza
AVwdDGKZkufWRAb51wlB,8.95,8.95,USD,"2015,02+Nov","Meatballs, lamb sausage, feta, onion, cucumbers",Greek Pizza
AVwdDGKZkufWRAb51wlB,14.95,14.95,USD,"2015,02+Nov","Wildflower honey, fresh mozzarella, pecorino.",Pepper Bacon Pizza
AVwdDGKZkufWRAb51wlB,6.95,6.95,USD,"2015,02+Nov",NA,Pepperoni Cheese Pizza
AVwdDGKZkufWRAb51wlB,13.95,13.95,USD,"2016,22+Aug","buffalo mozzarella, asparagus, tomato sauce",Prosciutto Pizza
AVwdDGKZkufWRAb51wlB,8.95,8.95,USD,"2016,22+Aug",NA,Straight Up Junior Pizza
AVwdDGS4kufWRAb51wmE,NA,NA,NA,"2017,11+Jan",NA,Bbq Chicken Pizza
AVwdDGSMkufWRAb51wl-,10.25,10.25,USD,"2016,26+Jul","Fresh lavash brushed with basil pesto and topped with oven roasted tomatoes, whole milk mozzarella and fresh basil",Chesters Lavash Pizza
AVwddjT3IN2L1WUfwD6i,15.5,15.5,USD,"2016,02+Apr",NA,Bbq Chicken Pizza
AVwddjT3IN2L1WUfwD6i,13.5,13.5,USD,"2016,02+Apr",Served with sauce on the side.,Chicken Stuffed Pizza
AVwddjT3IN2L1WUfwD6i,14.75,14.75,USD,"2016,02+Apr",Classic cheese or create your own pizza.,Large Sicilian Cheese Pizza
AVwddjT3IN2L1WUfwD6i,1.87,1.87,USD,"2016,02+Apr",NA,New York Style Cheese Pizza Slice
AVwdDkiD_7pvs4fz1y50,7.95,7.95,USD,"2016,16+May",NA,Flat Bread Pizza
AVwdDLpsIN2L1WUfrsAa,15,15,USD,"2016,22+Aug",NA,Pizza Bianca
AVwdDLpsIN2L1WUfrsAa,15,15,USD,"2016,22+Aug",NA,Pizza Calabrese
AVwdDLpsIN2L1WUfrsAa,14,14,USD,"2016,22+Aug",NA,Pizza Con Funghi E Taleggio
AVwdDLpsIN2L1WUfrsAa,15,15,USD,"2016,22+Aug",NA,Pizza Con Prosciutto E Rucola
AVwdDLpsIN2L1WUfrsAa,14,14,USD,"2016,22+Aug",NA,Pizza Con Salsiccia E Rapini
AVwdDLpsIN2L1WUfrsAa,13,13,USD,"2016,22+Aug",NA,Pizza D.o.c.
AVwdDLpsIN2L1WUfrsAa,15,15,USD,"2016,22+Aug",NA,Pizza De Uovo
AVwdDO0JkufWRAb51yIq,3.25,3.25,USD,"2016,28+Mar",NA,Chinese Pizza
AVwdDO0JkufWRAb51yIq,1.35,1.35,USD,"2016,28+Mar",NA,Pizza Roll
AVwdDO5jIN2L1WUfrsmj,11.4,11.4,USD,"2016,27+Mar","Chopped beef, chunks of bacon with rich cheese and sauce",Bacon Cheese Burger Pizza
AVwdDO5jIN2L1WUfrsmj,7.7,7.7,USD,"2016,27+Mar",NA,Bbq Grilled Chicken Pizza
AVwdDO5jIN2L1WUfrsmj,7.7,7.7,USD,"2016,27+Mar","Our fresh marinated grilled chicken breast with cheese, bleu cheese and hot sauce",Buffalo Chicken Pizza
AVwdDO5jIN2L1WUfrsmj,7.7,7.7,USD,"2016,27+Mar",Tender chunks of chicken breast imported ham with cheese and sauce,Chicken Cordon Bleu Pizza
AVwdDO5jIN2L1WUfrsmj,7.7,7.7,USD,"2016,27+Mar",Tender chunks of chicken breast and bacon with cheese and sauce,Chicken Special Pizza
AVwdDO5jIN2L1WUfrsmj,7.7,7.7,USD,"2016,27+Mar",Our fresh marinated grilled chicken breast with cheese and sauce,Grilled Chicken Pizza
AVwdDO5jIN2L1WUfrsmj,7.7,7.7,USD,"2016,27+Mar","An oven blend of pineapple, ham and bacon with cheese and sauce",Hawaiian Pizza
AVwdDO5jIN2L1WUfrsmj,11.4,11.4,USD,"2016,27+Mar","Pepperoni, sausage, bacon, chopped beef and imported ham with cheese and sauce",Meat Lover Pizza
AVwdDO5jIN2L1WUfrsmj,5.7,5.7,USD,"2016,27+Mar",NA,Mushroom Pizza Steak
AVwdDO5jIN2L1WUfrsmj,5.7,5.7,USD,"2016,27+Mar",NA,Pepperoni Pizza Steak
AVwdDO5jIN2L1WUfrsmj,7.7,7.7,USD,"2016,27+Mar",Thin slices of steak smothered with rich cheese and sauce,Philly Traditional Steak Pizza
AVwdDO5jIN2L1WUfrsmj,1.99,1.99,USD,"2016,27+Mar",NA,Pita Pizza
AVwdDO5jIN2L1WUfrsmj,3.5,3.5,USD,"2016,27+Mar",NA,Pizza Burger
AVwdDO5jIN2L1WUfrsmj,2.95,2.95,USD,"2016,27+Mar",NA,Pizza Fries
AVwdDO5jIN2L1WUfrsmj,3.95,3.95,USD,"2016,27+Mar","With sour cream, sauce and mozzarella cheese",Pizza Skins
AVwdDO5jIN2L1WUfrsmj,5.55,5.55,USD,"2016,27+Mar",NA,Pizza Steak
AVwdDO5jIN2L1WUfrsmj,7.7,7.7,USD,"2016,27+Mar","Pepperoni, sausage, mushrooms, onions, green pepper, olives, cheese and sauce",Supreme Pizza
AVwdDO5jIN2L1WUfrsmj,7.7,7.7,USD,"2016,27+Mar","Fresh tomatoes, mushrooms, onions, green peppers, black olives, broccoli, spinach, cheese and sauce",Vegetable Pizza
AVwdDObh_7pvs4fz1vE8,17.99,17.99,USD,"2016,24+Nov",With coupon only. Cannot be combined with any other offer.,2 Large Pizzas
AVwdDObh_7pvs4fz1vE8,19,19,USD,"2016,24+Nov","Pepperoni, sausage, meatballs, bacon and ham",All Meats Pizza
AVwdDObh_7pvs4fz1vE8,15,15,USD,"2016,24+Nov",NA,Eggplant Parmigiana Pizza
AVwdDObh_7pvs4fz1vE8,16,16,USD,"2016,24+Nov",NA,Extra Large Pizza
AVwdDObh_7pvs4fz1vE8,6.25,6.25,USD,"2016,24+Nov",NA,Pizza Burger
AVwdDObh_7pvs4fz1vE8,6.5,6.5,USD,"2016,24+Nov",NA,Pizza Cheese Steak
AVwdDObh_7pvs4fz1vE8,5.75,5.75,USD,"2016,24+Nov",NA,Pizza Fries
AVwdDObh_7pvs4fz1vE8,13.5,13.5,USD,"2016,24+Nov",With coupon only. Cannot be combined with any other offer,Sicilian Pizza
AVwdDObh_7pvs4fz1vE8,21.99,21.99,USD,"2016,24+Nov",On thin crust sicilian,Spicy Shrimp Bruschetta Pizza
AVwdDObh_7pvs4fz1vE8,19,19,USD,"2016,24+Nov","Black olive puree, grilled chicken, roasted red peppers and fresh mozzarella",Tuscan Chicken Pizza
AVwdDoNtIN2L1WUfrw5w,NA,NA,NA,"2016,20+Aug",NA,Pizza Con Formaggio
AVwdDPWgByjofQCxk_Yg,5.95,5.95,USD,"2016,29+Nov",NA,Personal Pan Pizza
AVwdduaLIN2L1WUfwFhd,18,18,USD,"2016,13+Jun",NA,Bbq Chicken Pizza
AVwdduaLIN2L1WUfwFhd,18,18,USD,"2016,13+Jun",NA,Hawaiian Pizza
AVwdduaLIN2L1WUfwFhd,18,18,USD,"2016,13+Jun",NA,Meat Lovers Pizza
AVwdduaLIN2L1WUfwFhd,16,16,USD,"2016,13+Jun",NA,Pizzas
AVwdduaLIN2L1WUfwFhd,18,18,USD,"2016,13+Jun",NA,The Dude Pizza
AVwdDWuaIN2L1WUfrt8G,3.95,3.95,USD,"2016,30+Mar","Open faced bagel, pizza sauce, mozzarella, and parmesan",Pizza Bagel
AVwddz3CkufWRAb56L63,17.2,17.2,USD,"2016,07+Jun",NA,1 Ingredient Pizza
AVwddz3CkufWRAb56L63,10.5,10.5,USD,"2016,07+Jun",NA,Cheese Thin Crust Pizza
AVwddz3CkufWRAb56L63,10.95,10.95,USD,"2016,07+Jun",NA,Pan Cheese Pizza
AVwddz3CkufWRAb56L63,11.95,11.95,USD,"2016,07+Jun",NA,Pan Cheese Pizza With One Ingredient
AVwddz3CkufWRAb56L63,5.5,5.5,USD,"2016,07+Jun",NA,Pizza Bread
AVwddz3CkufWRAb56L63,13.5,13.5,USD,"2016,07+Jun",NA,Stuffed Cheese Pizza
AVwddz3CkufWRAb56L63,21.5,21.5,USD,"2016,07+Jun",NA,Stuffed Cheese Pizza With One Ingredient
AVwddz3CkufWRAb56L63,19.5,19.5,USD,"2016,07+Jun","Fresh tomato, mushrooms, black olives, ham and artichokes",Thin Crust Four Season Pizza
AVwddz3CkufWRAb56L63,11.05,11.05,USD,"2016,07+Jun","Includes pineapple, canadian bacon, and bbq sauce.",Thin Crust Hawaiian Pizza
AVwddz3CkufWRAb56L63,13.8,13.8,USD,"2016,07+Jun","Mushrooms, green peppers, tomato, spinach and onions",Thin Crust Veggie Pizza
AVwdE0d9_7pvs4fz2AdB,11.95,11.95,USD,"2016,28+Mar",NA,Large Cheese Pizza
AVwdE0d9_7pvs4fz2AdB,5.25,5.25,USD,"2016,28+Mar",NA,Pizza Burger
AVwdE0d9_7pvs4fz2AdB,15.95,15.95,USD,"2016,28+Mar",NA,Pizza Fest
AVwdE0d9_7pvs4fz2AdB,7.95,7.95,USD,"2016,28+Mar",NA,Small Cheese Pizza
AVwdE0d9_7pvs4fz2AdB,9.75,9.75,USD,"2016,28+Mar",NA,White Pizza
AVwde16CByjofQCxpjEm,3.75,3.75,USD,"2016,29+Mar",NA,Pizza Bread or Tomato Bread
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","Pepperoni, canadian bacon, salami and italian sausage.",All Meat Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","Our incredible pizza with loads of mozzarella, topped with chicken tossed in franks hot sauce and served with a side of ranch dressing.",Buffalo Chicken Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr",A combination of mesquite chicken and our smokey canadian bacon.,Canadian Chicken Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","Mesquite chicken, cashews and broccoli.",Cashew Chicken Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","Italian sausage, pepperoni, canadian bacon, salami, mushrooms, olives, onions and green peppers.",Chicago Combo Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","One of our favorite teams, of course . . . chicken, bacon and spinach.",Cubs Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","Pepperoni, italian sausage, mushrooms, onions and green peppers.",Five Star Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr",NA,Garden Vegetable Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr",NA,Garlic Chicken Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr",Mesquite chicken and dole pineapple.,Hawaiian Chicken Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","Like our popular sandwich . . . chicken, bacon, pineapple on our tangy bbq sauce. (jalapenos on request)",Maui Chicken Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","Andouille sausage, chicken, green peppers and onions.",Ragin Cajun Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr",NA,Tex Mex Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","Andouille sausage, pepperoni, canadian bacon, salami and pineapple.",The Chicago Fire Pizza
AVwdE3CcIN2L1WUfr-Cj,NA,NA,NA,"2016,01+Apr","Mushrooms, olives, onions, green peppers, topped with sliced tomatoes.",Vegetarian Pizza
AVwdE7uD_7pvs4fz2Btw,3.5,3.5,USD,"2016,05+Apr",NA,Pita Plain Pizza
AVwdE7uD_7pvs4fz2Btw,4.5,4.5,USD,"2016,05+Apr",NA,Pizza Boat
AVwdE7uD_7pvs4fz2Btw,8,8,USD,"2016,05+Apr",NA,Regular Plain Pizza
AVwdE7uD_7pvs4fz2Btw,7.75,7.75,USD,"2016,05+Apr",NA,Sicilian Square Pizza
AVwdE7uD_7pvs4fz2Btw,9,9,USD,"2016,05+Apr",NA,White Pizza With Tomato
AVwdE8CGByjofQCxlRdX,23.95,23.95,USD,"2017,17+Jan",Deep Dish,Baked Ziti Pizza
AVwdE8CGByjofQCxlRdX,23.95,23.95,USD,"2017,17+Jan",Deep Dish,Bbq Chicken and Bacon Pizza
AVwdE8CGByjofQCxlRdX,20.5,20.5,USD,"2017,17+Jan","Thin crust Sicilian, with Mozzarella on the bottom sauce on top, garnished with Oregano and Romano",Brooklyn Style Pizza
AVwdE8CGByjofQCxlRdX,23.95,23.95,USD,"2017,17+Jan",Served with Bleu Cheese Dressing. (Deep Dish),Buffalo Chicken Pizza
AVwdE8CGByjofQCxlRdX,23.95,23.95,USD,"2017,17+Jan",Deep Dish,Chicken Marsala Pizza
AVwdE8CGByjofQCxlRdX,15.5,15.5,USD,"2017,17+Jan","Sauteed chicken with Mushrooms, Peppers, and Onions in a Garlic Tomato Sauce.",Chicken Pizzaiola
AVwdE8CGByjofQCxlRdX,8.99,8.99,USD,"2017,17+Jan","Sauteed chicken with mushrooms, peppers and onions in a garlic tomato sauce",Chicken Pizzaiola (lunch Portion)
AVwdE8CGByjofQCxlRdX,23.95,23.95,USD,"2017,17+Jan","Deep Dish Pie (no sauce, sauce available upon request)",Deep Dish White Pizza
AVwdE8CGByjofQCxlRdX,9.99,9.99,USD,"2017,17+Jan",NA,Gluten Free Pizza
AVwdE8CGByjofQCxlRdX,20.95,20.95,USD,"2017,17+Jan",NA,Grandma Pizza
AVwdE8CGByjofQCxlRdX,23.95,23.95,USD,"2017,17+Jan","Deep Dish Pizza with Pepperoni, Sausage, Meatball and Bacon.",Meat Lovers Pizza (deep Dish)
AVwdE8CGByjofQCxlRdX,8.7,8.7,USD,"2017,17+Jan",NA,Pizza Burger
AVwdE8CGByjofQCxlRdX,23.95,23.95,USD,"2017,17+Jan",Deep Dish,Pollo Ala Vodka Pizza
AVwdE8CGByjofQCxlRdX,20.5,20.5,USD,"2017,17+Jan","Neopolitian White Pizza With Sauce or NO Sauce (Your choice, please specify)",White Pizza
AVwdEBoc_7pvs4fz135d,10,10,USD,"2016,07+Jun",NA,Pizza of The Day
AVwdecSFIN2L1WUfwMV3,5.95,5.95,USD,"2016,02+Aug",NA,Cheese Flatbread Pizza
AVwd-eEAByjofQCxuLa4,15.5,7.1,USD,"2016,27+Jun",NA,"White Pizza (garlic, Ricotta, No Sauce)"
AVwdEfVZ_7pvs4fz18wx,10.95,10.95,USD,"2016,22+Jul",NA,Margarita Pizza
AVwdEfVZ_7pvs4fz18wx,2.25,2.25,USD,"2016,22+Jul",NA,Slice of Pizza (cheese)
AVwdEfVZ_7pvs4fz18wx,3.75,3.75,USD,"2016,22+Jul",NA,Slice of Pizza (special)
AVwdeGWLIN2L1WUfwJF1,NA,NA,NA,"2016,23+Aug","House Tomato Pizza Sauce, Mozzarella cheese, Pepperoni, Bacon and Italian Sausage",Carne Classica Pizza
AVwdeGWLIN2L1WUfwJF1,NA,NA,NA,"2016,23+Aug","Roasted Garlic Olive Oil Base, Mozzarella, Gorgonzola, Basil Goat Cheese, Pecorino Romano Parmigiano and Fontina Cheeses with Truffle Oil",Cinque Formaggio Pizza
AVwdeGWLIN2L1WUfwJF1,NA,NA,NA,"2016,23+Aug",Start with House Tomato Pizza Sauce and Mozzarella Cheese,Create Your Own Pizza
AVwdeGWLIN2L1WUfwJF1,14,14,USD,"2016,01+May",Start with house tomato pizza sauce and mozzarella cheese,Create Your Own Pizza Large 18 Inches
AVwdeGWLIN2L1WUfwJF1,10,10,USD,"2016,01+May",Start with house tomato pizza sauce and mozzarella cheese,Create Your Own Pizza Personal 12 Inches
AVwdeGWLIN2L1WUfwJF1,NA,NA,NA,"2016,23+Aug","House Made Pesto Sauce with Hazelnuts Nuts, Pecorino Romano Parmigiano, Diced Grilled Chicken Breast, Sundried Tomatoes, Roasted Red Peppers, Red Onions, Kalamata Olives and Feta Cheese",Genovese Pesto Pizza
AVwdeGWLIN2L1WUfwJF1,NA,NA,NA,"2016,23+Aug",House Made Caponata and Tomato Sauce with Asiago Cheese and Prosciutto Parma,La Caponata Pizza
AVwdeGWLIN2L1WUfwJF1,NA,NA,NA,"2016,23+Aug","House Tomato Pizza Sauce, Mozzarella Cheese, Campari Tomatoes, Basil and Extra Virgin Sicilian Olive Oil",Margherita Pizza
AVwdeGWLIN2L1WUfwJF1,NA,NA,NA,"2016,23+Aug","House Tomato Pizza Sauce, Mozzarella Cheese, Red Onions, Kalamata Olives, Feta, Sundried Tomatoes and Finished with Sicilian Infused Olive Oil",Palermo Pizza
AVwdeGWLIN2L1WUfwJF1,22,17,USD,"2016,01+May","House tomato pizza sauce, mozzarella cheese, portabella mushrooms, roasted red peppers, baby arugula, feta cheese, and finished with sicilian infused olive oil",Portabella Mushroom Pizza
AVwdeGWLIN2L1WUfwJF1,NA,NA,NA,"2016,23+Aug","House Tomato Pizza Sauce, Mozzarella Cheese, Portobello Mushrooms, Roasted Red Peppers, Baby Arugula, Feta Cheese and Finished with Sicilian Infused Olive Oil",Portobello Mushroom Pizza
AVwdeGWLIN2L1WUfwJF1,NA,NA,NA,"2016,23+Aug","House Tomato Pizza Sauce, Provolone, Mozzarella, and Fontina Cheeses, Italian sausage, Sundried Tomatoes and Roasted Red Peppers",Taormina Pizza
AVwdEhKnByjofQCxlM-J,11.4,11.4,USD,"2017,12+Jan","Hawaiian pizza ham, bacon, pinapple",Hawaiian Pizza
AVwdEhKnByjofQCxlM-J,13.6,13.6,USD,"2017,12+Jan",NA,Taco Pizza
AVwdEhKnByjofQCxlM-J,11.85,11.85,USD,"2017,12+Jan","Veggie pizza mushrooms, onions, green peppers, black olives, mild peppers",Veggie Pizza
AVwdEHsqByjofQCxlI91,1.25,1.25,USD,"2016,01+Apr",NA,Pizza Eggs Roll
AVwdeihd_7pvs4fz6SEE,7.99,7.99,USD,"2016,05+Jun",NA,Thin Crust Pizza
AVwdeihd_7pvs4fz6SEE,23,23,USD,"2016,05+Jun","Two veal cutlets breaded and baked with prosciutto and mozzarella topped with a pancetta, caper, red onion and fresh tomato sauce, served on top of your choice of pasta",Veal Pizzaiola
AVwdEIrn_7pvs4fz15Ex,13,10.5,USD,"2016,20+Jun","Fresh basil leaves, sliced Roma tomatoes with olive oil, garlic and parmesan cheese",Basil and Tomato Pizza
AVwdEIrn_7pvs4fz15Ex,15.5,12,USD,"2016,20+Jun","BBQ chicken, bacon, raw red onion, olive oil, fresh garlic, pepper, cheddar cheese",Bbq Chicken Pizza
AVwdEIrn_7pvs4fz15Ex,NA,NA,NA,"2016,20+Jun","BBQ chicken, bacon, raw red onion, olive oil, fresh garlic, pepper, cheddar cheese",Bbq Chicken Pizza
AVwdEIrn_7pvs4fz15Ex,15.5,12,USD,"2016,20+Jun","Chunks of spicy buffalo chicken, Gorgonzola cheese, red and yellow peppers, fresh garlic, olive oil",Buffalo Chicken Pizza
AVwdEIrn_7pvs4fz15Ex,17,13.5,USD,"2016,20+Jun",NA,Chicken Cacciatore Pizza
AVwdEIrn_7pvs4fz15Ex,15,12.5,USD,"2016,20+Jun","Sauteed onions, fresh garlic, sauteed mushrooms, chicken, parmesan cheese and rosemary",Chicken Pizza
AVwdEIrn_7pvs4fz15Ex,11,8.5,USD,"2016,20+Jun","Olive oil, fresh garlic, tomato sauce, basil, pepper and parmesan cheese",Classic Pizza
AVwdEIrn_7pvs4fz15Ex,15.5,12,USD,"2016,20+Jun",NA,Gorgonzola Pizza
AVwdEIrn_7pvs4fz15Ex,15,12.5,USD,"2016,20+Jun","Sliced tomatoes, mozzarella and parmesan cheese, sliced chicken, baby spinach, garlic, black pepper",Grilled Chicken Pizza
AVwdEIrn_7pvs4fz15Ex,16.5,13,USD,"2016,20+Jun","Olive oil, fresh garlic, tomato sauce, basil, pepper, Canadian bacon, pineapple chunks, parmesan and mozzarella cheese",Hawaiian Pizza
AVwdEIrn_7pvs4fz15Ex,15,11.5,USD,"2016,20+Jun","Olive oil, fresh garlic, tomato sauce, basil, pepper, sausage, parmesan cheese",Hot Sausage Pizza
AVwdEIrn_7pvs4fz15Ex,13.5,10.5,USD,"2016,20+Jun","Fresh mozzarella, fresh basil, fresh garlic, tomato sauce, pepper and olive oil",Margherita Pizza
AVwdEIrn_7pvs4fz15Ex,15.5,12.5,USD,"2016,20+Jun",Our classic pizza topped with handmade meatballs,Meatball Pizza
AVwdEIrn_7pvs4fz15Ex,12.5,10,USD,"2016,20+Jun","Olive oil, fresh garlic, tomato sauce, basil, pepper, parmesan and mozzarella cheese",Mozzarella Pizza
AVwdEIrn_7pvs4fz15Ex,13.5,10.5,USD,"2016,20+Jun",Basil pesto and fresh sliced tomatoes,Pesto Pizza
AVwdEIrn_7pvs4fz15Ex,16,13,USD,"2016,20+Jun","Prosciutto, mushrooms, sauteed onions, peas, pepper, garlic, olive oil, parmesan cheese",Prosciutto Pizza
AVwdEIrn_7pvs4fz15Ex,18,13.5,USD,"2016,20+Jun","Scallops, bacon, olive oil, fresh garlic, pepper, parmesan cheese",Scallop and Bacon Pizza
