id,address,categories,city,country,keys,latitude,longitude,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,menuPageURL
AVwePZWSkufWRAb5BNeL,122 Diamond St,"Bars Pubs,Bars Clubs,Taverns,Restaurants,Sports Bar",Titusville,US,us/pa/titusville/122diamondst/616330281,41.6267,-79.6726,Boonies Sports Bar,16354,NA,NA,NA,PA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qch20J1WNkXXbbJ5RFyh4vUhN7QxqLTEXkF6Yq4Y5T15lk2PMWmjwplJxBgpEsxiX5EqQk9Kv_g8DAVGNqcgGW35PGEru5r7Ky4w-3nNm-hyUbU0E2yOdlBuA16TSCiC_UqEYvRhdjeb54BE3FmkaUWaNOK_jg8EPlo3e_f9KVExrxhb_sbvJr8C5QC_1VcotveIm-jY-ElS-AWFwoqJZvo3tj3zhnaUV7H8pdWEQ2GdHNZ4KJTzLR5zga_4uF_swNL-vsd4Dxzg3YDm4Vgz6SCeae8IcF8gtwmN96eZIasMSFvLFGpRgcOue52Mwgj5ADvKfkP1mndq0ipSRE6SayZfXsqcj6NNF0dFLzESsAoLy0Ei_ivjYVdi2OiJ5YGXhk0qGNTo0fxE5qUvzkEqa0non-4JQFQJ7aMJTt3Gem06nNw_aI3HHQNoS1aDw2YHjdZ-YxuT9skm&placement=listing_profile&cs_user=unknown&cs_session=a73960dc8ecd5cc1205086f9548b73311bab1742
AVweQ10LkufWRAb5BZ9C,249 Church St,Mexican Restaurant,Amherst,US,us/brownhelm/amherst/249churchst/1422085790,41.39783182,-82.22493641,Quesadillas Mexican Restaurant,44001,USD,25,40,Brownhelm,NA
AVweQjNXIN2L1WUf3XPB,8285 Jericho Tpke,Restaurant,Woodbury,US,us/ny/woodbury/8285jerichotpke/36976015,40.816725,-73.466264,Ruby Asian Fusion and Sushi Bar,11797,USD,0,30,NY,NA
AVweR3ik_7pvs4fzBmaj,14205 S 50th St,Restaurant,Phoenix,US,us/az/phoenix/14205s50thst/-1570360009,33.317959,-111.975645,Mellow Mushroom - Phoenix,85044,USD,0,30,AZ,NA
AVweRBk_ByjofQCxwtX9,284 Civic Center Dr,Video Store,Augusta,US,us/togus/augusta/284civiccenterdr/-934891622,44.349187,-69.796203,Redbox,4330,NA,NA,NA,Togus,http://www.yellowpages.com/augusta-me/mip/amatos-4544896/menu
AVweRBKI_7pvs4fzBe3e,150 07 14th Rd,Restaurant,Whitestone,US,us/malba/whitestone/1500714thrd/919434733,40.787697,-73.81308,Villaggio Ristorante,11357,USD,0,30,Malba,NA
AVweRjFN_7pvs4fzBjgh,4141 N E 2nd Ave 101a,Restaurant,Miami,US,us/fl/miami/4141ne2ndave101a/590378318,25.814238,-80.19126,Mc Kitchen,33137,USD,31,50,FL,NA
AVweRjp9_7pvs4fzBjl3,286 N Adams Rd,Restaurant,Rochester,US,us/mi/rochester/286nadamsrd/1565303895,42.683858,-83.193204,Bravo Cucina Italiana - Rochester Hills,48309,USD,0,30,MI,NA
AVweRNhFIN2L1WUf3csG,27 Grand St,"Hotels,Hotel",New York,US,us/manhattan/newyork/27grandst/883874731,40.722719,-74.004747,The James New York,10013,USD,347,666,Manhattan,NA
AVweRq3nkufWRAb5BhC5,3400 S 74th St,"Restaurants,Latin American Restaurants,Mexican Restaurants,Bar Grills,Bars,Caterers,Mexican Restaurant,Catering Companies,Bars & Clubs,Grill Restaurants,Bar & Grills",Fort Smith,US,us/ar/fortsmith/3400s74thst/-1224270259,35.34947,-94.35115,Joe's Grill & Cantina,72903,NA,NA,NA,AR,NA
AVweRthD_7pvs4fzBk7Z,2250 Rittenhouse Rd,Restaurant,Harleysville,US,us/pa/harleysville/2250rittenhouserd/-318036629,40.2485,-75.361652,Mainland Grille,19438,USD,0,30,PA,NA
AVweRwuXkufWRAb5Bh1m,4261 Griffin Rd,American Restaurant,Fort Lauderdale,US,us/daniabeach/fortlauderdale/4261griffinrd/386606626,26.06309078,-80.203279,"Mineo's Wings, Pizza & Raw Bar",33314,USD,25,40,Dania Beach,NA
AVweSA7V_7pvs4fzBnuz,1653 Quinnipiac Ave,"Pizza,Delicatessens,Restaurants",New Haven,US,us/fairhaven/newhaven/1653quinnipiacave/-898516601,41.331116,-72.86771,Quinnipiac Pizza Deli,6513,NA,NA,NA,Fair Haven,NA
AVweSn7f_7pvs4fzBtO7,2817 Maybank Hwy,Sushi Restaurant and Pizza Place,Johns Island,US,us/seabrookisland/johnsisland/2817maybankhwy/-2036872860,32.74283012,-80.03881369,The Loophole,29455,NA,NA,NA,Seabrook Island,NA
AVweSvNC_7pvs4fzBuSG,2970 Sullivant Ave,"Pizza,Caterers,Sandwich Shops,Take Out Restaurants,Restaurants",Columbus,US,us/valleyview/columbus/2970sullivantave/-800541539,39.9435,-83.07793,Massey's Pizza,43204,NA,NA,NA,Valleyview,NA
AVweT3Ur_7pvs4fzB3jP,157 S Weber Rd,Restaurant,Bolingbrook,US,us/il/bolingbrook/157sweberrd/625207529,41.694313,-88.122608,Bulldog Ale House - Bolingbrook,60490,USD,0,30,IL,NA
AVweTiNckufWRAb5BxSk,1016 S College Rd,"wich Place,Burger Joint,Pizza Place,Pizza Place, Burger Joint, and Sandwich Place",Wilmington,US,us/wilm/wilmington/1016scollegerd/-1177086027,34.21657536,-77.88615704,Wilmington House of Pizza,28403,NA,NA,NA,Wilm,NA
AVweTKY6kufWRAb5BuJ4,888 Union Mill Rd,"Bagel Shop,American Restaurant",Mount Laurel,US,us/mountlaureltownship/mountlaurel/888unionmillrd/590689238,39.93863256,-74.91521358,Mount Laurel Bagels & Bakery,8054,USD,0,25,Mount Laurel Township,NA
AVweTZpH_7pvs4fzBz2d,2620 E Third St,Restaurant,Bloomington,US,us/in/bloomington/2620ethirdst/-1285645820,39.164175,-86.499324,Deangelo's,47401,USD,0,30,IN,NA
AVweU1AukufWRAb5B8eR,14910 Pines Blvd,Italian Restaurant and Pizza Place,Hollywood,US,us/pembrokepnes/hollywood/14910pinesblvd/-222685132,26.00650509,-80.34768333,Russo's Coal-fired Italian Kitchen,33027,USD,25,40,Pembroke Pnes,NA
AVweU2pkIN2L1WUf38Vr,1401 S E Morrison,Restaurant,Portland,US,us/or/portland/1401semorrison/1567243012,45.517694,-122.651122,Nostrana,97214,USD,31,50,OR,NA
AVweUc7-kufWRAb5B5FQ,101 Tree Farm Vlg,Pizza Place,Pennington,US,us/nj/pennington/101treefarmvlg/-60415506,40.334764,-74.798457,Osteria Procaccini,8534,USD,25,40,NJ,NA
AVweUmWz_7pvs4fzB-G-,927 Howell St,Restaurant,Seattle,US,us/wa/seattle/927howellst/-1743560,47.615299,-122.332345,Romio's Pizza & Pasta - Downtown,98101,USD,0,30,WA,NA
AVweUQ2lByjofQCxxJUS,645 Boardwalk Blvd,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place,Restaurants",Bossier City,US,us/la/bossiercity/645boardwalkblvd/1959242650,32.51947938,-93.74185019,Pietro's Restaurante,71111,USD,0,25,LA,NA
AVweVQtekufWRAb5CACD,200 N 6th St,Restaurant,Boise,US,us/id/boise/200n6thst/1501140123,43.61531,-116.199778,The Melting Pot - Boise,83702,USD,31,50,ID,NA
